{'CNNType': 'Musite',
[66,     1] loss: 0.327
[67,     1] loss: 0.304
[68,     1] loss: 0.326
[69,     1] loss: 0.345
[70,     1] loss: 0.410
[71,     1] loss: 0.483
[72,     1] loss: 0.355
[73,     1] loss: 0.388
[74,     1] loss: 0.376
[75,     1] loss: 0.373
[76,     1] loss: 0.367
[77,     1] loss: 0.398
[78,     1] loss: 0.341
[79,     1] loss: 0.324
[80,     1] loss: 0.341
[81,     1] loss: 0.371
[82,     1] loss: 0.330
[83,     1] loss: 0.343
[84,     1] loss: 0.378
[85,     1] loss: 0.296
[86,     1] loss: 0.309
[87,     1] loss: 0.317
[88,     1] loss: 0.285
[89,     1] loss: 0.321
[90,     1] loss: 0.289
[91,     1] loss: 0.298
[92,     1] loss: 0.291
[93,     1] loss: 0.283
[94,     1] loss: 0.241
[95,     1] loss: 0.246
[96,     1] loss: 0.268
Early stopping applied (best metric=0.5233030319213867)
Finished Training
Total time taken: 18.260988235473633
[1,     1] loss: 0.776
[2,     1] loss: 0.781
[3,     1] loss: 0.774
[4,     1] loss: 0.779
[5,     1] loss: 0.783
[6,     1] loss: 0.776
[7,     1] loss: 0.776
[8,     1] loss: 0.781
[9,     1] loss: 0.776
[10,     1] loss: 0.782
[11,     1] loss: 0.778
[12,     1] loss: 0.775
[13,     1] loss: 0.774
[14,     1] loss: 0.777
[15,     1] loss: 0.774
[16,     1] loss: 0.771
[17,     1] loss: 0.774
[18,     1] loss: 0.768
[19,     1] loss: 0.766
[20,     1] loss: 0.752
[21,     1] loss: 0.751
[22,     1] loss: 0.741
[23,     1] loss: 0.736
[24,     1] loss: 0.715
[25,     1] loss: 0.723
[26,     1] loss: 0.699
[27,     1] loss: 0.668
[28,     1] loss: 0.696
[29,     1] loss: 0.664
[30,     1] loss: 0.636
[31,     1] loss: 0.626
[32,     1] loss: 0.632
[33,     1] loss: 0.661
[34,     1] loss: 0.576
[35,     1] loss: 0.553
[36,     1] loss: 0.552
[37,     1] loss: 0.533
[38,     1] loss: 0.617
[39,     1] loss: 0.526
[40,     1] loss: 0.689
[41,     1] loss: 0.527
[42,     1] loss: 0.646
[43,     1] loss: 0.619
[44,     1] loss: 0.577
[45,     1] loss: 0.593
[46,     1] loss: 0.601
[47,     1] loss: 0.592
[48,     1] loss: 0.569
[49,     1] loss: 0.555
[50,     1] loss: 0.592
[51,     1] loss: 0.511
[52,     1] loss: 0.536
[53,     1] loss: 0.502
[54,     1] loss: 0.475
[55,     1] loss: 0.524
[56,     1] loss: 0.462
[57,     1] loss: 0.493
[58,     1] loss: 0.469
[59,     1] loss: 0.439
[60,     1] loss: 0.453
[61,     1] loss: 0.415
[62,     1] loss: 0.393
[63,     1] loss: 0.419
[64,     1] loss: 0.364
[65,     1] loss: 0.389
[66,     1] loss: 0.445
[67,     1] loss: 0.386
[68,     1] loss: 0.357
[69,     1] loss: 0.477
[70,     1] loss: 0.390
[71,     1] loss: 0.346
[72,     1] loss: 0.408
[73,     1] loss: 0.335
[74,     1] loss: 0.361
[75,     1] loss: 0.298
[76,     1] loss: 0.332
[77,     1] loss: 0.368
[78,     1] loss: 0.374
[79,     1] loss: 0.310
[80,     1] loss: 0.372
[81,     1] loss: 0.258
[82,     1] loss: 0.383
[83,     1] loss: 0.313
[84,     1] loss: 0.380
[85,     1] loss: 0.308
[86,     1] loss: 0.422
[87,     1] loss: 0.313
[88,     1] loss: 0.486
[89,     1] loss: 0.374
[90,     1] loss: 0.523
[91,     1] loss: 0.359
[92,     1] loss: 0.558
[93,     1] loss: 0.377
[94,     1] loss: 0.496
[95,     1] loss: 0.397
[96,     1] loss: 0.406
[97,     1] loss: 0.421
[98,     1] loss: 0.373
[99,     1] loss: 0.355
[100,     1] loss: 0.397
[101,     1] loss: 0.315
[102,     1] loss: 0.493
[103,     1] loss: 0.389
[104,     1] loss: 0.492
[105,     1] loss: 0.331
[106,     1] loss: 0.399
[107,     1] loss: 0.384
[108,     1] loss: 0.309
[109,     1] loss: 0.425
[110,     1] loss: 0.350
[111,     1] loss: 0.390
[112,     1] loss: 0.326
[113,     1] loss: 0.367
[114,     1] loss: 0.306
[115,     1] loss: 0.333
[116,     1] loss: 0.287
[117,     1] loss: 0.263
[118,     1] loss: 0.289
[119,     1] loss: 0.287
[120,     1] loss: 0.250
[121,     1] loss: 0.256
[122,     1] loss: 0.442
[123,     1] loss: 0.728
[124,     1] loss: 0.280
[125,     1] loss: 0.592
[126,     1] loss: 0.329
[127,     1] loss: 0.503
[128,     1] loss: 0.418
[129,     1] loss: 0.391
[130,     1] loss: 0.504
[131,     1] loss: 0.415
[132,     1] loss: 0.383
[133,     1] loss: 0.449
[134,     1] loss: 0.404
[135,     1] loss: 0.397
[136,     1] loss: 0.358
[137,     1] loss: 0.337
[138,     1] loss: 0.393
[139,     1] loss: 0.314
[140,     1] loss: 0.401
[141,     1] loss: 0.322
[142,     1] loss: 0.354
[143,     1] loss: 0.301
[144,     1] loss: 0.372
[145,     1] loss: 0.367
[146,     1] loss: 0.360
[147,     1] loss: 0.349
[148,     1] loss: 0.316
[149,     1] loss: 0.305
[150,     1] loss: 0.324
[151,     1] loss: 0.328
[152,     1] loss: 0.347
[153,     1] loss: 0.304
[154,     1] loss: 0.355
[155,     1] loss: 0.297
[156,     1] loss: 0.302
[157,     1] loss: 0.339
[158,     1] loss: 0.281
[159,     1] loss: 0.328
[160,     1] loss: 0.277
[161,     1] loss: 0.315
[162,     1] loss: 0.304
[163,     1] loss: 0.272
[164,     1] loss: 0.282
[165,     1] loss: 0.278
[166,     1] loss: 0.307
[167,     1] loss: 0.258
[168,     1] loss: 0.298
[169,     1] loss: 0.311
[170,     1] loss: 0.372
[171,     1] loss: 0.384
[172,     1] loss: 0.553
[173,     1] loss: 0.279
[174,     1] loss: 0.550
[175,     1] loss: 0.382
[176,     1] loss: 0.392
[177,     1] loss: 0.350
[178,     1] loss: 0.381
[179,     1] loss: 0.320
[180,     1] loss: 0.336
[181,     1] loss: 0.325
[182,     1] loss: 0.361
[183,     1] loss: 0.327
[184,     1] loss: 0.330
[185,     1] loss: 0.335
Early stopping applied (best metric=0.41567403078079224)
Finished Training
Total time taken: 25.472578048706055
[1,     1] loss: 0.781
[2,     1] loss: 0.779
[3,     1] loss: 0.779
[4,     1] loss: 0.781
[5,     1] loss: 0.779
[6,     1] loss: 0.778
[7,     1] loss: 0.778
[8,     1] loss: 0.777
[9,     1] loss: 0.782
[10,     1] loss: 0.777
[11,     1] loss: 0.779
[12,     1] loss: 0.776
[13,     1] loss: 0.779
[14,     1] loss: 0.778
[15,     1] loss: 0.778
[16,     1] loss: 0.777
[17,     1] loss: 0.776
[18,     1] loss: 0.776
[19,     1] loss: 0.775
[20,     1] loss: 0.777
[21,     1] loss: 0.774
[22,     1] loss: 0.773
[23,     1] loss: 0.771
[24,     1] loss: 0.769
[25,     1] loss: 0.767
[26,     1] loss: 0.764
[27,     1] loss: 0.762
[28,     1] loss: 0.754
[29,     1] loss: 0.750
[30,     1] loss: 0.740
[31,     1] loss: 0.728
[32,     1] loss: 0.725
[33,     1] loss: 0.695
[34,     1] loss: 0.675
[35,     1] loss: 0.684
[36,     1] loss: 0.661
[37,     1] loss: 0.662
[38,     1] loss: 0.665
[39,     1] loss: 0.635
[40,     1] loss: 0.623
[41,     1] loss: 0.624
[42,     1] loss: 0.604
[43,     1] loss: 0.586
[44,     1] loss: 0.569
[45,     1] loss: 0.636
[46,     1] loss: 0.624
[47,     1] loss: 0.580
[48,     1] loss: 0.572
[49,     1] loss: 0.576
[50,     1] loss: 0.503
[51,     1] loss: 0.539
[52,     1] loss: 0.505
[53,     1] loss: 0.507
[54,     1] loss: 0.468
[55,     1] loss: 0.618
[56,     1] loss: 0.634
[57,     1] loss: 0.638
[58,     1] loss: 0.482
[59,     1] loss: 0.584
[60,     1] loss: 0.587
[61,     1] loss: 0.502
[62,     1] loss: 0.566
[63,     1] loss: 0.560
[64,     1] loss: 0.562
[65,     1] loss: 0.504
[66,     1] loss: 0.521
[67,     1] loss: 0.532
[68,     1] loss: 0.469
[69,     1] loss: 0.481
[70,     1] loss: 0.423
[71,     1] loss: 0.447
[72,     1] loss: 0.467
[73,     1] loss: 0.397
[74,     1] loss: 0.381
[75,     1] loss: 0.382
[76,     1] loss: 0.391
[77,     1] loss: 0.499
[78,     1] loss: 0.423
[79,     1] loss: 0.541
[80,     1] loss: 0.587
[81,     1] loss: 0.497
[82,     1] loss: 0.413
[83,     1] loss: 0.518
[84,     1] loss: 0.431
[85,     1] loss: 0.469
[86,     1] loss: 0.487
[87,     1] loss: 0.435
[88,     1] loss: 0.490
[89,     1] loss: 0.414
[90,     1] loss: 0.372
[91,     1] loss: 0.407
[92,     1] loss: 0.395
[93,     1] loss: 0.408
[94,     1] loss: 0.336
[95,     1] loss: 0.377
[96,     1] loss: 0.340
[97,     1] loss: 0.415
[98,     1] loss: 0.389
[99,     1] loss: 0.400
[100,     1] loss: 0.333
[101,     1] loss: 0.414
[102,     1] loss: 0.331
[103,     1] loss: 0.372
[104,     1] loss: 0.301
[105,     1] loss: 0.332
[106,     1] loss: 0.313
[107,     1] loss: 0.388
[108,     1] loss: 0.407
[109,     1] loss: 0.347
[110,     1] loss: 0.298
[111,     1] loss: 0.276
[112,     1] loss: 0.309
[113,     1] loss: 0.337
[114,     1] loss: 0.338
[115,     1] loss: 0.305
Early stopping applied (best metric=0.4733210802078247)
Finished Training
Total time taken: 15.405677080154419
[1,     1] loss: 0.775
[2,     1] loss: 0.778
[3,     1] loss: 0.780
[4,     1] loss: 0.781
[5,     1] loss: 0.773
[6,     1] loss: 0.776
[7,     1] loss: 0.776
[8,     1] loss: 0.777
[9,     1] loss: 0.777
[10,     1] loss: 0.776
[11,     1] loss: 0.774
[12,     1] loss: 0.773
[13,     1] loss: 0.768
[14,     1] loss: 0.761
[15,     1] loss: 0.756
[16,     1] loss: 0.738
[17,     1] loss: 0.727
[18,     1] loss: 0.710
[19,     1] loss: 0.710
[20,     1] loss: 0.683
[21,     1] loss: 0.662
[22,     1] loss: 0.652
[23,     1] loss: 0.630
[24,     1] loss: 0.620
[25,     1] loss: 0.601
[26,     1] loss: 0.581
[27,     1] loss: 0.542
[28,     1] loss: 0.536
[29,     1] loss: 0.563
[30,     1] loss: 0.475
[31,     1] loss: 0.586
[32,     1] loss: 0.481
[33,     1] loss: 0.543
[34,     1] loss: 0.469
[35,     1] loss: 0.454
[36,     1] loss: 0.435
[37,     1] loss: 0.513
[38,     1] loss: 0.483
[39,     1] loss: 0.417
[40,     1] loss: 0.429
[41,     1] loss: 0.402
[42,     1] loss: 0.433
[43,     1] loss: 0.437
[44,     1] loss: 0.423
[45,     1] loss: 0.381
[46,     1] loss: 0.374
[47,     1] loss: 0.400
[48,     1] loss: 0.424
[49,     1] loss: 0.572
[50,     1] loss: 0.378
[51,     1] loss: 0.507
[52,     1] loss: 0.369
[53,     1] loss: 0.525
[54,     1] loss: 0.373
[55,     1] loss: 0.463
Early stopping applied (best metric=0.5448008179664612)
Finished Training
Total time taken: 7.487220525741577
[1,     1] loss: 0.780
[2,     1] loss: 0.778
[3,     1] loss: 0.782
[4,     1] loss: 0.778
[5,     1] loss: 0.778
[6,     1] loss: 0.779
[7,     1] loss: 0.777
[8,     1] loss: 0.777
[9,     1] loss: 0.776
[10,     1] loss: 0.775
[11,     1] loss: 0.772
[12,     1] loss: 0.769
[13,     1] loss: 0.769
[14,     1] loss: 0.764
[15,     1] loss: 0.753
[16,     1] loss: 0.744
[17,     1] loss: 0.745
[18,     1] loss: 0.735
[19,     1] loss: 0.723
[20,     1] loss: 0.706
[21,     1] loss: 0.686
[22,     1] loss: 0.657
[23,     1] loss: 0.650
[24,     1] loss: 0.604
[25,     1] loss: 0.619
[26,     1] loss: 0.628
[27,     1] loss: 0.682
[28,     1] loss: 0.608
[29,     1] loss: 0.556
[30,     1] loss: 0.590
[31,     1] loss: 0.584
[32,     1] loss: 0.569
[33,     1] loss: 0.573
[34,     1] loss: 0.527
[35,     1] loss: 0.536
[36,     1] loss: 0.539
[37,     1] loss: 0.533
[38,     1] loss: 0.536
[39,     1] loss: 0.482
[40,     1] loss: 0.490
[41,     1] loss: 0.470
[42,     1] loss: 0.433
[43,     1] loss: 0.452
[44,     1] loss: 0.456
[45,     1] loss: 0.399
[46,     1] loss: 0.543
[47,     1] loss: 0.534
[48,     1] loss: 0.342
[49,     1] loss: 0.461
[50,     1] loss: 0.408
[51,     1] loss: 0.458
[52,     1] loss: 0.397
[53,     1] loss: 0.388
[54,     1] loss: 0.421
[55,     1] loss: 0.368
[56,     1] loss: 0.412
[57,     1] loss: 0.360
[58,     1] loss: 0.368
[59,     1] loss: 0.327
[60,     1] loss: 0.361
[61,     1] loss: 0.357
[62,     1] loss: 0.335
[63,     1] loss: 0.401
[64,     1] loss: 0.305
[65,     1] loss: 0.344
[66,     1] loss: 0.334
[67,     1] loss: 0.360
[68,     1] loss: 0.338
[69,     1] loss: 0.300
[70,     1] loss: 0.286
[71,     1] loss: 0.282
[72,     1] loss: 0.326
[73,     1] loss: 0.277
[74,     1] loss: 0.284
[75,     1] loss: 0.333
[76,     1] loss: 0.317
[77,     1] loss: 0.320
[78,     1] loss: 0.356
[79,     1] loss: 0.465
[80,     1] loss: 0.424
[81,     1] loss: 0.473
[82,     1] loss: 0.336
[83,     1] loss: 0.418
[84,     1] loss: 0.364
Early stopping applied (best metric=0.45126932859420776)
Finished Training
Total time taken: 11.28143858909607
[1,     1] loss: 0.788
[2,     1] loss: 0.779
[3,     1] loss: 0.778
[4,     1] loss: 0.779
[5,     1] loss: 0.781
[6,     1] loss: 0.778
[7,     1] loss: 0.776
[8,     1] loss: 0.777
[9,     1] loss: 0.777
[10,     1] loss: 0.778
[11,     1] loss: 0.776
[12,     1] loss: 0.774
[13,     1] loss: 0.775
[14,     1] loss: 0.777
[15,     1] loss: 0.775
[16,     1] loss: 0.774
[17,     1] loss: 0.773
[18,     1] loss: 0.771
[19,     1] loss: 0.770
[20,     1] loss: 0.768
[21,     1] loss: 0.766
[22,     1] loss: 0.755
[23,     1] loss: 0.752
[24,     1] loss: 0.747
[25,     1] loss: 0.723
[26,     1] loss: 0.729
[27,     1] loss: 0.724
[28,     1] loss: 0.697
[29,     1] loss: 0.712
[30,     1] loss: 0.680
[31,     1] loss: 0.679
[32,     1] loss: 0.669
[33,     1] loss: 0.647
[34,     1] loss: 0.652
[35,     1] loss: 0.644
[36,     1] loss: 0.598
[37,     1] loss: 0.619
[38,     1] loss: 0.587
[39,     1] loss: 0.602
[40,     1] loss: 0.586
[41,     1] loss: 0.610
[42,     1] loss: 0.608
[43,     1] loss: 0.617
[44,     1] loss: 0.585
[45,     1] loss: 0.651
[46,     1] loss: 0.537
[47,     1] loss: 0.550
[48,     1] loss: 0.617
[49,     1] loss: 0.583
[50,     1] loss: 0.555
[51,     1] loss: 0.539
[52,     1] loss: 0.578
[53,     1] loss: 0.480
[54,     1] loss: 0.562
[55,     1] loss: 0.519
[56,     1] loss: 0.457
[57,     1] loss: 0.481
[58,     1] loss: 0.451
[59,     1] loss: 0.448
[60,     1] loss: 0.452
[61,     1] loss: 0.555
[62,     1] loss: 0.460
[63,     1] loss: 0.545
[64,     1] loss: 0.446
[65,     1] loss: 0.466
[66,     1] loss: 0.417
[67,     1] loss: 0.469
[68,     1] loss: 0.447
[69,     1] loss: 0.409
[70,     1] loss: 0.401
[71,     1] loss: 0.402
[72,     1] loss: 0.406
[73,     1] loss: 0.377
[74,     1] loss: 0.484
[75,     1] loss: 0.451
[76,     1] loss: 0.444
[77,     1] loss: 0.386
[78,     1] loss: 0.370
[79,     1] loss: 0.455
[80,     1] loss: 0.414
[81,     1] loss: 0.352
[82,     1] loss: 0.366
[83,     1] loss: 0.379
[84,     1] loss: 0.378
[85,     1] loss: 0.325
[86,     1] loss: 0.410
[87,     1] loss: 0.485
[88,     1] loss: 0.417
[89,     1] loss: 0.485
[90,     1] loss: 0.379
[91,     1] loss: 0.329
[92,     1] loss: 0.378
[93,     1] loss: 0.360
[94,     1] loss: 0.356
[95,     1] loss: 0.364
[96,     1] loss: 0.397
[97,     1] loss: 0.412
[98,     1] loss: 0.354
[99,     1] loss: 0.337
[100,     1] loss: 0.406
[101,     1] loss: 0.448
[102,     1] loss: 0.431
[103,     1] loss: 0.413
[104,     1] loss: 0.362
[105,     1] loss: 0.333
[106,     1] loss: 0.378
[107,     1] loss: 0.382
[108,     1] loss: 0.348
[109,     1] loss: 0.372
[110,     1] loss: 0.340
[111,     1] loss: 0.340
[112,     1] loss: 0.344
Early stopping applied (best metric=0.4849792420864105)
Finished Training
Total time taken: 15.109331846237183
[1,     1] loss: 0.784
[2,     1] loss: 0.777
[3,     1] loss: 0.774
[4,     1] loss: 0.773
[5,     1] loss: 0.789
[6,     1] loss: 0.785
[7,     1] loss: 0.785
[8,     1] loss: 0.777
[9,     1] loss: 0.778
[10,     1] loss: 0.781
[11,     1] loss: 0.778
[12,     1] loss: 0.777
[13,     1] loss: 0.779
[14,     1] loss: 0.777
[15,     1] loss: 0.779
[16,     1] loss: 0.777
[17,     1] loss: 0.779
[18,     1] loss: 0.778
[19,     1] loss: 0.778
[20,     1] loss: 0.776
[21,     1] loss: 0.775
[22,     1] loss: 0.777
[23,     1] loss: 0.776
[24,     1] loss: 0.776
[25,     1] loss: 0.776
[26,     1] loss: 0.775
[27,     1] loss: 0.773
[28,     1] loss: 0.776
[29,     1] loss: 0.772
[30,     1] loss: 0.771
[31,     1] loss: 0.772
[32,     1] loss: 0.772
[33,     1] loss: 0.770
[34,     1] loss: 0.771
[35,     1] loss: 0.769
[36,     1] loss: 0.765
[37,     1] loss: 0.768
[38,     1] loss: 0.768
[39,     1] loss: 0.764
[40,     1] loss: 0.760
[41,     1] loss: 0.760
[42,     1] loss: 0.754
[43,     1] loss: 0.749
[44,     1] loss: 0.737
[45,     1] loss: 0.742
[46,     1] loss: 0.741
[47,     1] loss: 0.733
[48,     1] loss: 0.728
[49,     1] loss: 0.722
[50,     1] loss: 0.725
[51,     1] loss: 0.695
[52,     1] loss: 0.679
[53,     1] loss: 0.675
[54,     1] loss: 0.667
[55,     1] loss: 0.692
[56,     1] loss: 0.653
[57,     1] loss: 0.643
[58,     1] loss: 0.647
[59,     1] loss: 0.621
[60,     1] loss: 0.616
[61,     1] loss: 0.588
[62,     1] loss: 0.542
[63,     1] loss: 0.590
[64,     1] loss: 0.567
[65,     1] loss: 0.662
[66,     1] loss: 0.568
[67,     1] loss: 0.600
[68,     1] loss: 0.565
[69,     1] loss: 0.527
[70,     1] loss: 0.572
[71,     1] loss: 0.466
[72,     1] loss: 0.557
[73,     1] loss: 0.490
[74,     1] loss: 0.498
[75,     1] loss: 0.467
[76,     1] loss: 0.465
[77,     1] loss: 0.442
[78,     1] loss: 0.431
[79,     1] loss: 0.426
[80,     1] loss: 0.444
[81,     1] loss: 0.510
[82,     1] loss: 0.566
[83,     1] loss: 0.526
[84,     1] loss: 0.431
[85,     1] loss: 0.556
[86,     1] loss: 0.512
[87,     1] loss: 0.482
[88,     1] loss: 0.524
[89,     1] loss: 0.556
[90,     1] loss: 0.471
[91,     1] loss: 0.477
[92,     1] loss: 0.477
[93,     1] loss: 0.393
[94,     1] loss: 0.452
[95,     1] loss: 0.456
[96,     1] loss: 0.406
[97,     1] loss: 0.448
[98,     1] loss: 0.404
[99,     1] loss: 0.420
[100,     1] loss: 0.415
[101,     1] loss: 0.413
[102,     1] loss: 0.366
[103,     1] loss: 0.435
[104,     1] loss: 0.376
[105,     1] loss: 0.433
[106,     1] loss: 0.381
[107,     1] loss: 0.356
[108,     1] loss: 0.348
[109,     1] loss: 0.375
[110,     1] loss: 0.364
[111,     1] loss: 0.361
[112,     1] loss: 0.808
[113,     1] loss: 0.393
[114,     1] loss: 0.890
[115,     1] loss: 0.488
[116,     1] loss: 0.533
[117,     1] loss: 0.614
[118,     1] loss: 0.598
[119,     1] loss: 0.567
[120,     1] loss: 0.553
[121,     1] loss: 0.611
Early stopping applied (best metric=0.428461492061615)
Finished Training
Total time taken: 15.883004903793335
[1,     1] loss: 0.778
[2,     1] loss: 0.779
[3,     1] loss: 0.775
[4,     1] loss: 0.777
[5,     1] loss: 0.775
[6,     1] loss: 0.778
[7,     1] loss: 0.777
[8,     1] loss: 0.774
[9,     1] loss: 0.782
[10,     1] loss: 0.776
[11,     1] loss: 0.774
[12,     1] loss: 0.772
[13,     1] loss: 0.772
[14,     1] loss: 0.767
[15,     1] loss: 0.766
[16,     1] loss: 0.751
[17,     1] loss: 0.758
[18,     1] loss: 0.737
[19,     1] loss: 0.726
[20,     1] loss: 0.740
[21,     1] loss: 0.703
[22,     1] loss: 0.686
[23,     1] loss: 0.708
[24,     1] loss: 0.672
[25,     1] loss: 0.662
[26,     1] loss: 0.641
[27,     1] loss: 0.628
[28,     1] loss: 0.665
[29,     1] loss: 0.626
[30,     1] loss: 0.674
[31,     1] loss: 0.571
[32,     1] loss: 0.666
[33,     1] loss: 0.563
[34,     1] loss: 0.613
[35,     1] loss: 0.606
[36,     1] loss: 0.612
[37,     1] loss: 0.621
[38,     1] loss: 0.536
[39,     1] loss: 0.556
[40,     1] loss: 0.541
[41,     1] loss: 0.520
[42,     1] loss: 0.499
[43,     1] loss: 0.444
[44,     1] loss: 0.491
[45,     1] loss: 0.529
[46,     1] loss: 0.481
[47,     1] loss: 0.421
[48,     1] loss: 0.486
[49,     1] loss: 0.521
[50,     1] loss: 0.406
[51,     1] loss: 0.404
[52,     1] loss: 0.382
[53,     1] loss: 0.404
[54,     1] loss: 0.389
[55,     1] loss: 0.406
[56,     1] loss: 0.390
[57,     1] loss: 0.395
[58,     1] loss: 0.392
[59,     1] loss: 0.376
[60,     1] loss: 0.356
[61,     1] loss: 0.381
[62,     1] loss: 0.474
[63,     1] loss: 0.350
[64,     1] loss: 0.437
[65,     1] loss: 0.449
[66,     1] loss: 0.394
[67,     1] loss: 0.417
[68,     1] loss: 0.449
[69,     1] loss: 0.393
[70,     1] loss: 0.359
[71,     1] loss: 0.367
[72,     1] loss: 0.355
[73,     1] loss: 0.325
[74,     1] loss: 0.331
[75,     1] loss: 0.336
[76,     1] loss: 0.297
[77,     1] loss: 0.293
[78,     1] loss: 0.299
[79,     1] loss: 0.416
[80,     1] loss: 0.580
[81,     1] loss: 0.300
[82,     1] loss: 0.538
[83,     1] loss: 0.356
[84,     1] loss: 0.477
[85,     1] loss: 0.348
[86,     1] loss: 0.423
[87,     1] loss: 0.402
[88,     1] loss: 0.369
[89,     1] loss: 0.403
[90,     1] loss: 0.312
[91,     1] loss: 0.431
[92,     1] loss: 0.339
[93,     1] loss: 0.443
[94,     1] loss: 0.297
[95,     1] loss: 0.479
[96,     1] loss: 0.355
[97,     1] loss: 0.436
[98,     1] loss: 0.302
[99,     1] loss: 0.436
[100,     1] loss: 0.321
[101,     1] loss: 0.381
[102,     1] loss: 0.338
[103,     1] loss: 0.338
[104,     1] loss: 0.311
[105,     1] loss: 0.323
[106,     1] loss: 0.270
[107,     1] loss: 0.276
[108,     1] loss: 0.262
[109,     1] loss: 0.280
[110,     1] loss: 0.339
[111,     1] loss: 0.492
[112,     1] loss: 0.303
[113,     1] loss: 0.382
[114,     1] loss: 0.343
[115,     1] loss: 0.371
[116,     1] loss: 0.298
[117,     1] loss: 0.406
[118,     1] loss: 0.431
[119,     1] loss: 0.369
[120,     1] loss: 0.321
[121,     1] loss: 0.356
[122,     1] loss: 0.335
[123,     1] loss: 0.310
[124,     1] loss: 0.306
[125,     1] loss: 0.260
[126,     1] loss: 0.304
[127,     1] loss: 0.298
[128,     1] loss: 0.253
[129,     1] loss: 0.306
[130,     1] loss: 0.264
[131,     1] loss: 0.253
[132,     1] loss: 0.272
[133,     1] loss: 0.232
[134,     1] loss: 0.255
[135,     1] loss: 0.420
[136,     1] loss: 1.012
[137,     1] loss: 0.774
[138,     1] loss: 0.617
[139,     1] loss: 0.759
[140,     1] loss: 0.610
[141,     1] loss: 0.664
[142,     1] loss: 0.688
[143,     1] loss: 0.668
[144,     1] loss: 0.700
[145,     1] loss: 0.683
[146,     1] loss: 0.678
[147,     1] loss: 0.680
[148,     1] loss: 0.639
[149,     1] loss: 0.573
[150,     1] loss: 0.606
[151,     1] loss: 0.689
[152,     1] loss: 0.575
[153,     1] loss: 0.572
[154,     1] loss: 0.543
[155,     1] loss: 0.582
[156,     1] loss: 0.576
[157,     1] loss: 0.569
[158,     1] loss: 0.546
[159,     1] loss: 0.540
[160,     1] loss: 0.530
[161,     1] loss: 0.516
[162,     1] loss: 0.477
[163,     1] loss: 0.484
[164,     1] loss: 0.466
[165,     1] loss: 0.457
[166,     1] loss: 0.453
[167,     1] loss: 0.579
